,date,supplier_name,account_type,supplier_terminal_name,product_name,base_gallons_Weekly,Lifted_actual_weekly,lifted_gallons_weekly_flag,WeeksByLiftedGallons,lifted_gallonsWeekly_modified_aposteriori,Modified_LiftedGallonsaposteriori,lifted_gallons_Weekly,beginning_gallons_Weekly,en_allocation_status_Weekly,percentage_allocation_Weekly_actual,percentage_allocation_Weekly,alerts_ratability_Weekly,Week_switch,Modified_NRD,next_refresh_date_Weekly,en_account_type_Weekly,next_refresh_base_gallons_Weekly,remaining_gallons_Weekly,additional_gallons_allowed_Weekly,additional_gallons_remaining_Weekly,staging_id_Weekly,execution_date_Weekly,customer_name_Weekly,base_gallons_Daily,base_gallons_Monthly,lifted_gallons_daily_flag,lifted_gallons_daily_modified,Modified_WeeksByLiftedGallons,lifted_gallons_modified_WeeksByLiftedGallons,lifted_gallons_Daily,Lifted_actual_monthly,lifted_gallons_monthly_flag,lifted_gallons_Monthly,beginning_gallons_Daily,beginning_gallons_Monthly,en_allocation_status_Daily,en_allocation_status_Monthly,percentage_allocation_Daily_actual,percentage_allocation_Daily,percentage_allocation_Monthly_actual,percentage_allocation_Monthly,alerts_ratability_Daily,alerts_ratability_Monthly,next_refresh_date_Daily,next_refresh_date_Monthly,NRB_Daily,next_refresh_base_gallons_Daily,NRB_Monthly,next_refresh_base_gallons_Monthly,remaining_gallons_Daily,remaining_gallons_Monthly,additional_gallons_allowed_Daily,additional_gallons_allowed_Monthly,additional_gallons_remaining_Daily,additional_gallons_remaining_Monthly,execution_date_Daily,execution_date_Monthly,base_gallons_Daily_Reconciled,base_gallons_Monthly_Reconciled,base_gallons_Weekly_Reconciled,beginning_gallons_Daily_Reconciled,beginning_gallons_Monthly_Reconciled,beginning_gallons_Weekly_Reconciled,sanityWeekly_CumulativeDaily_WeeksByLiftedGallons,sanityWeekly_CumulativeDaily_NextRefreshDate,computedWeekly,sanityComputedWeekly,computedMonthly,sanityComputedMonthly,remaining_gallons_Daily_Reconciled,remaining_gallons_Monthly_Reconciled,remaining_gallons_Weekly_Reconciled,additional_gallons_remaining_Daily_Reconciled,additional_gallons_remaining_Monthly_Reconciled,additional_gallons_remaining_Weekly_Reconciled,Ratability_Monthly,Ratability_Daily,Ratability_Weekly,Synthetic_Base_Weekly,Synthetic_Base_Daily,Synthetic_Base_Monthly,Ratability_Monthly_computed,sanityMonthly_CumulativeDaily_WeeksByLiftedGallons,sanityMonthly_CumulativeDaily_WeeksByNextRefreshDate
2016-01-11,2016-01-11 00:00:00,Husky,MANSFIELD GAS AT AKRON,MANSFIELD GAS CONTRACT- AKRON,93 Gas,4615,0,1,w1,0,0,0,4615,Available,100%,100,Below Trend,w2,0,2016-01-15 00:00:00,Contract,-1,4615,0,0,12707152,2016-01-11 20:09:05,Mansfield,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4615,0,0,4615,True,True,0,True,0,True,0,0,4615,-1,-1,-1,-1,-1,0,4615.0,659.0,20429.0,-1,1,1
2016-01-12,2016-01-12 00:00:00,Husky,MANSFIELD GAS AT AKRON,MANSFIELD GAS CONTRACT- AKRON,93 Gas,4615,0,1,w1,0,0,0,4615,Available,100%,100,Below Trend,w2,0,2016-01-15 00:00:00,Contract,-1,4615,0,0,12860916,2016-01-12 22:07:58,Mansfield,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4615,0,0,4615,True,True,0,True,0,True,0,0,4615,-1,-1,-1,-1,-1,0,4615.0,659.0,20429.0,-1,1,1
2016-01-13,2016-01-13 00:00:00,Husky,MANSFIELD GAS AT AKRON,MANSFIELD GAS CONTRACT- AKRON,93 Gas,4615,0,1,w1,0,0,0,4615,Available,100%,100,Below Trend,w2,0,2016-01-15 00:00:00,Contract,-1,4615,0,0,12926469,2016-01-13 22:03:47,Mansfield,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4615,0,0,4615,True,True,0,True,0,True,0,0,4615,-1,-1,-1,-1,-1,0,4615.0,659.0,20429.0,-1,1,1
2016-01-14,2016-01-14 00:00:00,Husky,MANSFIELD GAS AT AKRON,MANSFIELD GAS CONTRACT- AKRON,93 Gas,4615,0,1,w1,0,0,0,4615,Available,100%,100,Below Trend,w2,0,2016-01-15 00:00:00,Contract,-1,4615,0,0,13016905,2016-01-14 22:04:43,Mansfield,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4615,0,0,4615,True,True,0,True,0,True,0,0,4615,-1,-1,-1,-1,-1,0,4615.0,659.0,20429.0,-1,1,1
2016-01-15,2016-01-15 00:00:00,Husky,MANSFIELD GAS AT AKRON,MANSFIELD GAS CONTRACT- AKRON,93 Gas,4615,0,1,w1,0,0,0,4615,Available,100%,100,Below Trend,w3,0,2016-01-22 00:00:00,Contract,-1,4615,0,0,13074542,2016-01-15 23:23:55,Mansfield,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4615,0,0,4615,True,True,0,True,0,True,0,0,4615,-1,-1,-1,-1,-1,0,4615.0,659.0,20429.0,-1,1,1
2016-01-16,2016-01-16 00:00:00,Husky,MANSFIELD GAS AT AKRON,MANSFIELD GAS CONTRACT- AKRON,93 Gas,4615,0,1,w1,0,0,0,4615,Available,100%,100,Below Trend,w3,0,2016-01-22 00:00:00,Contract,-1,4615,0,0,13259862,2016-01-16 22:10:16,Mansfield,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4615,0,0,4615,True,True,0,True,0,True,0,0,4615,-1,-1,-1,-1,-1,0,4615.0,659.0,20429.0,-1,1,1
2016-01-17,2016-01-17 00:00:00,Husky,MANSFIELD GAS AT AKRON,MANSFIELD GAS CONTRACT- AKRON,93 Gas,4615,0,1,w1,0,0,0,4615,Available,100%,100,Below Trend,w3,0,2016-01-22 00:00:00,Contract,-1,4615,0,0,13420665,2016-01-17 22:08:49,Mansfield,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4615,0,0,4615,True,True,0,True,0,True,0,0,4615,-1,-1,-1,-1,-1,0,4615.0,659.0,20429.0,-1,1,1
2016-01-18,2016-01-18 00:00:00,Husky,MANSFIELD GAS AT AKRON,MANSFIELD GAS CONTRACT- AKRON,93 Gas,4615,0,1,w1,0,0,0,4615,Available,100%,100,Below Trend,w3,0,2016-01-22 00:00:00,Contract,-1,4615,0,0,13509876,2016-01-18 23:39:03,Mansfield,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4615,0,0,4615,True,True,0,True,0,True,0,0,4615,-1,-1,-1,-1,-1,0,4615.0,659.0,20429.0,-1,1,1
2016-01-19,2016-01-19 00:00:00,Husky,MANSFIELD GAS AT AKRON,MANSFIELD GAS CONTRACT- AKRON,93 Gas,4615,0,1,w1,0,0,0,4615,Available,100%,100,Below Trend,w3,0,2016-01-22 00:00:00,Contract,-1,4615,0,0,123836,2016-01-19 22:41:35,Mansfield,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4615,0,0,4615,True,True,0,True,0,True,0,0,4615,-1,-1,-1,-1,-1,0,4615.0,659.0,20429.0,-1,1,1
2016-01-20,2016-01-20 00:00:00,Husky,MANSFIELD GAS AT AKRON,MANSFIELD GAS CONTRACT- AKRON,93 Gas,4615,0,1,w1,0,0,0,4615,Available,100%,100,Below Trend,w3,0,2016-01-22 00:00:00,Contract,-1,4615,0,0,258624,2016-01-20 22:04:20,Mansfield,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4615,0,0,4615,True,True,0,True,0,True,0,0,4615,-1,-1,-1,-1,-1,0,4615.0,659.0,20429.0,-1,1,1
2016-01-21,2016-01-21 00:00:00,Husky,MANSFIELD GAS AT AKRON,MANSFIELD GAS CONTRACT- AKRON,93 Gas,4615,0,1,w1,0,0,0,4615,Available,100%,100,Below Trend,w3,0,2016-01-22 00:00:00,Contract,-1,4615,0,0,400217,2016-01-21 22:07:42,Mansfield,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4615,0,0,4615,True,True,0,True,0,True,0,0,4615,-1,-1,-1,-1,-1,0,4615.0,659.0,20429.0,-1,1,1
2016-01-22,2016-01-22 00:00:00,Husky,MANSFIELD GAS AT AKRON,MANSFIELD GAS CONTRACT- AKRON,93 Gas,4615,0,1,w1,0,0,0,4615,Available,100%,100,Below Trend,w4,0,2016-01-29 00:00:00,Contract,-1,4615,0,0,559626,2016-01-22 22:06:31,Mansfield,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4615,0,0,4615,True,True,0,True,0,True,0,0,4615,-1,-1,-1,-1,-1,0,4615.0,659.0,20429.0,-1,1,1
2016-01-23,2016-01-23 00:00:00,Husky,MANSFIELD GAS AT AKRON,MANSFIELD GAS CONTRACT- AKRON,93 Gas,4615,0,1,w1,0,0,0,4615,Available,100%,100,Below Trend,w4,0,2016-01-29 00:00:00,Contract,-1,4615,0,0,710095,2016-01-23 22:06:29,Mansfield,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4615,0,0,4615,True,True,0,True,0,True,0,0,4615,-1,-1,-1,-1,-1,0,4615.0,659.0,20429.0,-1,1,1
2016-01-24,2016-01-24 00:00:00,Husky,MANSFIELD GAS AT AKRON,MANSFIELD GAS CONTRACT- AKRON,93 Gas,4615,0,1,w1,0,0,0,4615,Available,100%,100,Below Trend,w4,0,2016-01-29 00:00:00,Contract,-1,4615,0,0,790389,2016-01-24 22:06:50,Mansfield,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4615,0,0,4615,True,True,0,True,0,True,0,0,4615,-1,-1,-1,-1,-1,0,4615.0,659.0,20429.0,-1,1,1
2016-01-25,2016-01-25 00:00:00,Husky,MANSFIELD GAS AT AKRON,MANSFIELD GAS CONTRACT- AKRON,93 Gas,4615,0,1,w1,0,0,0,4615,Available,100%,100,Below Trend,w4,0,2016-01-29 00:00:00,Contract,-1,4615,0,0,939047,2016-01-25 22:06:19,Mansfield,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4615,0,0,4615,True,True,0,True,0,True,0,0,4615,-1,-1,-1,-1,-1,0,4615.0,659.0,20429.0,-1,1,1
2016-01-26,2016-01-26 00:00:00,Husky,MANSFIELD GAS AT AKRON,MANSFIELD GAS CONTRACT- AKRON,93 Gas,4615,0,1,w1,0,0,0,4615,Available,100%,100,Below Trend,w4,0,2016-01-29 00:00:00,Contract,-1,4615,0,0,1082639,2016-01-26 22:07:00,Mansfield,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4615,0,0,4615,True,True,0,True,0,True,0,0,4615,-1,-1,-1,-1,-1,0,4615.0,659.0,20429.0,-1,1,1
2016-01-27,2016-01-27 00:00:00,Husky,MANSFIELD GAS AT AKRON,MANSFIELD GAS CONTRACT- AKRON,93 Gas,4615,0,1,w1,0,0,0,4615,Available,100%,100,Below Trend,w4,0,2016-01-29 00:00:00,Contract,-1,4615,0,0,1238602,2016-01-27 22:07:22,Mansfield,0,0,1,0,3,499,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4615,0,0,4615,False,True,0,True,0,True,0,0,4615,-1,-1,-1,-1,-1,0,4615.0,659.0,20429.0,-1,0,1
2016-01-28,2016-01-28 00:00:00,Husky,MANSFIELD GAS AT AKRON,MANSFIELD GAS CONTRACT- AKRON,93 Gas,4615,499,1,w1,0,0,0,4615,Available,100%,100,Above Trend,w4,0,2016-01-29 00:00:00,Contract,-1,4116,0,0,1406583,2016-01-28 22:11:25,Mansfield,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4615,0,0,4615,True,True,0,True,0,True,0,0,4615,-1,-1,-1,-1,-1,0,4615.0,659.0,20429.0,-1,0,1
2016-01-29,2016-01-29 00:00:00,Husky,MANSFIELD GAS AT AKRON,MANSFIELD GAS CONTRACT- AKRON,93 Gas,4615,499,1,w1,0,0,0,4615,Available,100%,100,Above Trend,w5,0,2016-02-05 00:00:00,Contract,-1,4116,0,0,1551574,2016-01-29 22:06:53,Mansfield,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4615,0,0,4615,True,True,0,True,0,True,0,0,4615,-1,-1,-1,-1,-1,0,4615.0,659.0,20429.0,-1,0,1
2016-01-30,2016-01-30 00:00:00,Husky,MANSFIELD GAS AT AKRON,MANSFIELD GAS CONTRACT- AKRON,93 Gas,4615,499,1,w1,0,0,0,4615,Available,100%,100,Above Trend,w5,0,2016-02-05 00:00:00,Contract,-1,4116,0,0,1694205,2016-01-30 22:06:44,Mansfield,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4615,0,0,4615,True,True,0,True,0,True,0,0,4615,-1,-1,-1,-1,-1,0,4615.0,659.0,20429.0,-1,0,1
2016-01-31,2016-01-31 00:00:00,Husky,MANSFIELD GAS AT AKRON,MANSFIELD GAS CONTRACT- AKRON,93 Gas,4615,499,1,w1,0,0,0,4615,Available,100%,100,Above Trend,w5,0,2016-02-05 00:00:00,Contract,-1,4116,0,0,1846282,2016-01-31 22:06:36,Mansfield,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4615,0,0,4615,True,True,0,True,0,True,0,0,4615,-1,-1,-1,-1,-1,0,4615.0,659.0,20429.0,-1,0,1
